,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct2,RepPct2,Margin2,Swing,R_Margin,R_Margin2,R_Swing,Majority,PopDensity
304,1,791763,0.38762809,0.59127733,0.61775541,0.38224459,0.10892835,0.11336277,0.00226652,0.03773856,0.13154675,598274,-0.20364924,0.3867882,0.58759453,-0.20080633,-0.002842910000000143,-0.20181418310344834,-0.2527653916321838,0.05095120852873549,White,2385681.50102156
305,2,791136,0.216605,0.76747708,0.65307197,0.34692803,0.0430018,0.04241776,0.00184425,0.01078089,0.25521071,607835,-0.55087208,0.22612614,0.75525596,-0.52912982,-0.02174226,-0.5490370231034483,-0.5810888816321839,0.03205185852873562,White,141707.9547096932
306,3,792029,0.24795269,0.72989278,0.74374701,0.25625299,0.0489245,0.08502391,0.00477516,0.02408131,0.09772704,598514,-0.48194009,0.23608946,0.74137697,-0.50528751,0.02334742,-0.4801050331034483,-0.5572465716321839,0.07714153852873565,White,91164.6539016739
307,4,791718,0.25583442,0.72592367,0.70118378,0.29881622,0.06423429,0.08078945,0.00306906,0.02657226,0.13148074,597578,-0.47008925,0.25552979,0.72208201,-0.46655222,-0.003537029999999941,-0.4682541931034483,-0.518511281632184,0.05025708852873569,White,240215.69540283404
308,5,792707,0.53140766,0.44908024,0.54749982,0.45250018,0.16423253,0.16902302,0.00299426,0.0458704,0.08595605,608497,0.08232742,0.53372567,0.43782551,0.09590016,-0.01357274,0.08416247689655165,0.04394109836781616,0.040221378528735495,White,7439159.0453864
309,1,706185,0.58375931,0.37601418,0.68648133,0.31351867,0.02565592,0.14121371,0.00864755,0.10768153,0.03459928,551023,0.20774513,0.59575058,0.36889424,0.22685634,-0.01911121,0.20958018689655178,0.17489727836781613,0.034682908528735644,White,574205.2169277202
310,2,705713,0.34570595,0.62293851,0.78676256,0.21323744,0.01192105,0.11880341,0.00573724,0.01887784,0.05422133,557585,-0.27723256,0.36090392,0.61026124,-0.24935732,-0.02787524,-0.2753975031034483,-0.30131638163218394,0.025918878528735666,White,33507.04979772025
311,3,706244,0.81978496,0.13726086,0.69068007,0.30931993,0.06847823,0.10123391,0.00970494,0.10115674,0.03360458,583105,0.6825241,0.82377555,0.14791036,0.67586519,0.00665891,0.6843591568965517,0.6239061283678161,0.060453028528735596,White,9984749.192370813
312,4,706761,0.54740427,0.41529607,0.80626616,0.19373384,0.0164612,0.07952282,0.00620615,0.0423532,0.04615897,579909,0.1321082,0.55301535,0.41396303,0.13905232,-0.00694412,0.13394325689655173,0.08709325836781609,0.046849998528735635,White,256718.49365122532
313,5,705893,0.54910528,0.41288593,0.7552255,0.2447745,0.02288027,0.11840158,0.00810055,0.0643585,0.03312289,549469,0.13621935,0.55858244,0.4092125,0.14936994,-0.01315059,0.13805440689655174,0.09741087836781612,0.040643528528735616,White,866598.5420061876
314,6,706460,0.47248389,0.49173039,0.77161225,0.22838775,0.01387107,0.13671822,0.00881795,0.02732181,0.04161503,549561,-0.0192465,0.47697914,0.48988395,-0.01290481,-0.00634169,-0.017411443103448283,-0.0648638716321839,0.04745242852873562,White,306732.13779381936
315,1,765100,0.50350134,0.48683039,0.82201451,0.17798549,0.046724,0.04974068,0.00087809,0.06632583,0.0107865,609280,0.01667095,0.52466256,0.46483346,0.0598291,-0.04315815,0.018506006896551734,0.007870038367816114,0.010635968528735627,White,4139490.6245856658
316,2,764873,0.67229705,0.31579537,0.4151437,0.5848563,0.26086076,0.2213473,0.00230069,0.10572033,0.01425651,592431,0.35650168,0.70968612,0.28296993,0.42671619,-0.07021451,0.35833673689655166,0.3747571283678161,-0.01642039147126443,Minority,41404752.00050323
317,3,764957,0.88723546,0.10080617,0.33841442,0.66158558,0.52712343,0.05282999,0.00154263,0.08016436,0.01378658,628147,0.78642929,0.90857757,0.08536428,0.82321329,-0.036784,0.7882643468965517,0.7712542283678161,0.017010118528735595,Black,50267432.15802275
318,4,764163,0.56753373,0.42195985,0.76222236,0.23777764,0.1027728,0.06045,0.00094829,0.06327495,0.01163362,602134,0.14557388,0.58277761,0.406114,0.17666361,-0.03108973,0.14740893689655166,0.12470454836781605,0.022704388528735596,White,4079514.9790313076
319,5,764763,0.63263463,0.35688604,0.65218795,0.34781205,0.21660028,0.04223173,0.001089,0.07973275,0.01027606,597797,0.27574859,0.65152023,0.33985021,0.31167002,-0.03592143,0.2775836468965517,0.25971095836781616,0.017872688528735546,White,11062011.667543082
320,6,765520,0.54998954,0.4397697,0.72769896,0.27230104,0.0732751,0.13983848,0.00137088,0.0525386,0.01465842,588672,0.11021984,0.56559846,0.42245391,0.14314455,-0.03292471,0.11205489689655174,0.09118548836781612,0.02086940852873561,White,2898105.4384299684
321,7,764834,0.47867116,0.51066563,0.72670717,0.27329283,0.07306616,0.16170238,0.00120265,0.0358336,0.01393355,606163,-0.03199447,0.49715864,0.49092858,0.00623006,-0.03822453,-0.03015941310344828,-0.04572900163218393,0.015569588528735655,White,2337386.612757213
322,8,764579,0.4539811,0.53686201,0.78195577,0.21804423,0.07693308,0.10876533,0.00121407,0.02440971,0.01411209,615288,-0.08288091,0.48140245,0.50841168,-0.02700923,-0.05587168,-0.08104585310344825,-0.07896829163218397,-0.00207756147126429,White,964118.4692687407
323,9,764966,0.30476665,0.68588317,0.89580631,0.10419369,0.02923462,0.04633032,0.00100871,0.01173773,0.01373387,610680,-0.38111652,0.3089976,0.67642159,-0.36742399,-0.01369253,-0.3792814631034483,-0.4193830516321839,0.04010158852873565,White,441133.8432269204
324,10,765207,0.46941228,0.51904857,0.7472186,0.2527814,0.11484698,0.07877359,0.00132337,0.0492256,0.01450217,601496,-0.04963629,0.47342854,0.51205818,-0.03862964,-0.01100665,-0.04780123310344831,-0.09058870163218394,0.04278746852873563,White,2163394.8860442787
325,11,765544,0.38653654,0.60373098,0.84217345,0.15782655,0.04529431,0.07755014,0.00095268,0.02482361,0.01307902,592017,-0.21719444,0.38436358,0.60059471,-0.21623113,-0.0009633100000000505,-0.21535938310344832,-0.2681901916321839,0.05283080852873558,White,1796715.6433900006
326,12,765164,0.30311061,0.68847606,0.90751196,0.09248804,0.02625112,0.02068236,0.00105107,0.02483523,0.01367681,622221,-0.38536545,0.30514173,0.68122199,-0.37608026,-0.009285189999999888,-0.3835303931034482,-0.42803932163218394,0.044508928528735746,White,214264.26345981646
327,13,764657,0.25687406,0.73502294,0.91636146,0.08363854,0.02671778,0.0284218,0.00075023,0.00929664,0.0143135,609145,-0.47814888,0.25560572,0.73246363,-0.47685791,-0.0012909699999999469,-0.4763138231034483,-0.528816971632184,0.05250314852873569,White,386847.1409880264
328,14,764502,0.38435564,0.60716059,0.89100981,0.10899019,0.0485498,0.02096148,0.00070861,0.01624724,0.01455116,609642,-0.22280495,0.39267966,0.59425942,-0.20157976,-0.02122519,-0.22096989310344828,-0.2535388216321839,0.03256892852873563,White,668164.4280203768
329,15,764209,0.33627329,0.65487409,0.91667459,0.08332541,0.03755144,0.01348624,0.00079084,0.01029387,0.01298049,620855,-0.3186008,0.34452703,0.6448621,-0.30033507,-0.01826573,-0.31676574310344824,-0.35229413163218387,0.035528388528735654,White,691721.9508051262
330,16,765098,0.52942079,0.46100177,0.83488853,0.16511147,0.09274108,0.02029937,0.00082663,0.03411377,0.01251449,616965,0.06841902,0.53008578,0.45770183,0.07238395,-0.00396493,0.07025407689655172,0.020424888367816064,0.049829188528735656,White,3103306.5092963255
331,17,764564,0.59321785,0.39708591,0.76186738,0.23813262,0.14641104,0.02423983,0.00090864,0.05221569,0.01239584,630615,0.19613194,0.59556538,0.39302969,0.20253569,-0.00640375,0.19796699689655178,0.15057662836781613,0.04739036852873565,White,6484660.590867512
332,1,548989,0.64241116,0.32866287,0.58764487,0.41235513,0.1272998,0.23045071,0.00251955,0.04703457,0.02263716,438571,0.31374829,0.68668875,0.29395445,0.3927343,-0.07898601,0.3155833468965517,0.3407752383678161,-0.025191891471264362,White,10314678.231020613
333,2,548390,0.49229807,0.4822227,0.85677348,0.14322652,0.03237251,0.05549604,0.00122488,0.03634112,0.0149636,449023,0.01007537,0.52478934,0.45475251,0.07003683,-0.05996146,0.01191042689655169,0.018077768367816084,-0.006167341471264388,White,2180013.049836202
334,1,730858,0.48234484,0.50226794,0.66162099,0.33837901,0.22520657,0.07389117,0.00172202,0.02306585,0.01665705,584197,-0.0199231,0.51640475,0.46708293,0.04932182,-0.06924492,-0.018088043103448255,-0.0026372416321839495,-0.015450801471264299,White,803650.3035202055
335,2,731537,0.53702198,0.44715917,0.54104641,0.45895359,0.36535358,0.05161278,0.00175121,0.02776889,0.01889286,575032,0.08986281,0.56108956,0.42397313,0.13711643,-0.04725362,0.09169786689655174,0.0851573683678161,0.006540498528735637,White,912485.4341196244
336,3,731678,0.31646132,0.67054165,0.69548522,0.30451478,0.21367628,0.05544889,0.00125952,0.01506861,0.02165256,569263,-0.35408033,0.3419016,0.64384299,-0.30194139,-0.05213894,-0.3522452731034483,-0.35390045163218387,0.001655178528735611,White,500104.9325196909
337,4,730590,0.31494442,0.67008105,0.74662436,0.25337564,0.14029054,0.07005641,0.00124398,0.02046288,0.02202918,573966,-0.35513663,0.33311398,0.64928923,-0.31617525,-0.03896138,-0.35330157310344823,-0.36813431163218396,0.014832738528735755,White,1207944.8052238221
338,5,731367,0.33629288,0.649772,0.71003164,0.28996836,0.17111975,0.0648663,0.001078,0.03409409,0.01999763,557516,-0.31347912,0.3579572,0.6264433,-0.2684861,-0.04499302,-0.3116440631034483,-0.32044516163218395,0.008801098528735694,White,1208886.395077968
339,6,731125,0.51148347,0.47516702,0.46023175,0.53976825,0.48352222,0.02924829,0.00128403,0.01306011,0.01787521,573196,0.03631645,0.55480916,0.4353452,0.11946396,-0.08314751,0.03815150689655177,0.06750489836781612,-0.029353391471264347,Black,281192.49753826315
340,7,731270,0.34638244,0.64124738,0.72636894,0.27363106,0.16908256,0.05775775,0.00183213,0.02162776,0.02196666,581290,-0.29486494,0.37139795,0.61530957,-0.24391162,-0.05095332,-0.2930298831034483,-0.2958706816321839,0.0028407985287356094,White,847757.7842541668
341,1,886667,0.34193813,0.63474988,0.83089555,0.16910445,0.02234724,0.03564411,0.00154351,0.01853703,0.09057534,669255,-0.29281175,0.35605252,0.6176939,-0.26164138,-0.03117037,-0.29097669310344826,-0.3136004416321839,0.022623748528735686,White,39270.33693063869
342,1,768022,0.19988753,0.79018587,0.90408937,0.09591063,0.0270965,0.03110251,0.00109476,0.00961604,0.02415606,616574,-0.59029834,0.21575193,0.76914661,-0.55339468,-0.03690366,-0.5884632831034482,-0.6053537416321838,0.01689045852873563,White,595645.8548338795
343,2,767907,0.34173739,0.6438914,0.83276679,0.16723321,0.06664319,0.04711455,0.0011863,0.02441368,0.02610345,607774,-0.30215401,0.35978827,0.6199205,-0.26013223,-0.04202178,-0.3003189531034483,-0.31209129163218385,0.01177233852873557,White,1567032.538696185
344,3,767662,0.30262836,0.68443559,0.80075669,0.19924331,0.10098557,0.0507978,0.00106713,0.01810989,0.02795901,608176,-0.38180723,0.32015712,0.66133429,-0.34117717,-0.04063006,-0.3799721731034483,-0.39313623163218386,0.01316405852873561,White,792311.4812149018
345,4,767621,0.33432807,0.65104658,0.77954515,0.22045485,0.09663915,0.05902055,0.00135124,0.04118763,0.02082832,573546,-0.31671851,0.35689704,0.62377127,-0.26687423,-0.04984428,-0.31488345310344834,-0.3188332916321839,0.0039498385287355595,White,1622467.3523605915
346,5,768269,0.62056673,0.35930063,0.57627752,0.42372248,0.24042712,0.12030939,0.00153481,0.04698436,0.0208075,610501,0.2612661,0.63929233,0.33010033,0.309192,-0.0479259,0.26310115689655167,0.2572329383678161,0.005868218528735612,White,5262892.34044601
347,6,767443,0.19846903,0.7921094,0.88658559,0.11341441,0.03859155,0.03664265,0.00098191,0.00932653,0.02573046,602904,-0.59364037,0.21754039,0.76726914,-0.54972875,-0.04391162,-0.5918053131034482,-0.6016878116321839,0.009882498528735705,White,282589.8116126579
348,7,768489,0.26482246,0.72378285,0.78815945,0.21184055,0.10818059,0.06001348,0.00267681,0.01659107,0.02558787,584652,-0.45896039,0.28771205,0.69412879,-0.40641674,-0.05254365,-0.4571253331034483,-0.45837580163218394,0.0012504685287356918,White,363373.8409719433
349,8,767629,0.27067834,0.71855785,0.74946153,0.25053847,0.18067366,0.02911858,0.00117333,0.01844467,0.01991133,596595,-0.44787951,0.29061248,0.695136,-0.40452352,-0.04335599,-0.4460444531034483,-0.45648258163218386,0.010438128528735567,White,299871.2187013774
350,9,767798,0.72248727,0.25902484,0.28496739,0.71503261,0.59888034,0.07736175,0.00108094,0.03079224,0.01421325,583751,0.46346243,0.74617651,0.23781794,0.50835857,-0.04489614,0.46529748689655176,0.45639950836781606,0.008897978528735716,Black,6007786.716080998
351,1,767122,0.26759673,0.72101131,0.61451088,0.38548912,0.14294422,0.18836335,0.00143074,0.03368777,0.0248817,595498,-0.45341458,0.29784865,0.68665026,-0.38880161,-0.06461297,-0.45157952310344823,-0.44076067163218385,-0.010818851471264358,White,301574.32488448604
352,2,766249,0.27226077,0.71773229,0.63964559,0.36035441,0.06726147,0.22780315,0.00228616,0.03947245,0.02975716,566015,-0.44547152,0.27867159,0.70755537,-0.42888378,-0.01658774,-0.44363646310344834,-0.4808428416321839,0.03720637852873556,White,2484216.9917307305
353,3,767465,0.37653681,0.59766542,0.58587589,0.41412411,0.1138604,0.15304842,0.00202867,0.12340817,0.0278828,545677,-0.22112861,0.40458011,0.57732618,-0.17274607,-0.04838254,-0.21929355310344828,-0.22470513163218395,0.00541157852873566,White,2998907.0369897136
354,4,767256,0.20652819,0.78643154,0.6897412,0.3102588,0.14625752,0.11980225,0.00154102,0.01183088,0.03331517,589221,-0.57990335,0.22882918,0.76023356,-0.53140438,-0.04849897,-0.5780682931034483,-0.5833634416321839,0.005295148528735603,White,223213.4373234195
355,5,766461,0.25676756,0.7330867,0.66453994,0.33546006,0.09778548,0.1949922,0.00317969,0.01187836,0.03175533,577100,-0.47631914,0.24853258,0.73872312,-0.49019054,0.0138714,-0.47448408310344825,-0.5421496016321838,0.06766551852873562,White,353987.39073852426
356,6,766909,0.5873831,0.3960148,0.32372163,0.67627837,0.25328028,0.34612766,0.00391283,0.06489339,0.02554744,574265,0.1913683,0.62647614,0.35762633,0.26884981,-0.07748151,0.19320335689655177,0.21689074836781605,-0.023687391471264287,Hispanic,13786148.156723395
357,7,766462,0.57201933,0.40802188,0.41884472,0.58115528,0.08369514,0.39533975,0.00162144,0.09294784,0.02546038,598852,0.16399745,0.59804854,0.3869119,0.21113664,-0.04713919,0.16583250689655177,0.15917757836781607,0.006654928528735692,Minority,23289714.525728635
358,8,767578,0.36576051,0.61807612,0.51459068,0.48540932,0.13910747,0.24900714,0.00204738,0.08004877,0.02645739,567554,-0.25231561,0.37375006,0.61207703,-0.23832697,-0.01398864,-0.2504805531034483,-0.2902860316321839,0.03980547852873564,White,1440530.829985345
359,9,766724,0.54401741,0.43707439,0.29171313,0.70828687,0.2981445,0.28491858,0.00158047,0.11925963,0.02067931,547939,0.10694302,0.58299542,0.40365172,0.1793437,-0.07240068,0.10877807689655178,0.12738463836781613,-0.01860656147126436,Black,3167610.5606838986
360,10,766981,0.56879439,0.41328663,0.40735105,0.59264895,0.09286153,0.44594983,0.00610551,0.04109641,0.03306819,580951,0.15550776,0.60990738,0.3693375,0.24056988,-0.08506212,0.15734281689655172,0.1886108183678161,-0.031268001471264385,Hispanic,1008338.4582731832
361,11,767448,0.21203403,0.77883542,0.66808627,0.33191373,0.03889604,0.25278185,0.00226405,0.0155142,0.02880258,601578,-0.56680139,0.22372283,0.76288619,-0.53916336,-0.02763803,-0.5649663331034482,-0.5911224216321839,0.026156088528735653,White,76593.2015658561
362,12,767355,0.37381849,0.61249638,0.61659842,0.38340158,0.08104288,0.1998655,0.00354645,0.07659625,0.03011065,570994,-0.23867789,0.38515417,0.59784271,-0.21268854,-0.02598935,-0.23684283310344822,-0.26464760163218387,0.027804768528735667,White,7927918.535141777
363,13,767072,0.23095968,0.75917455,0.56515137,0.43484863,0.07291246,0.30736182,0.00141487,0.03124277,0.03138254,579558,-0.52821487,0.25115386,0.73332279,-0.48216893,-0.04604594,-0.5263798131034483,-0.5341279916321839,0.007748178528735626,White,100538.0968958557
364,14,767533,0.27404626,0.71814252,0.59845232,0.40154768,0.20209769,0.15616228,0.00100505,0.02241149,0.02339305,595989,-0.44409626,0.30538747,0.68272236,-0.37733489,-0.06676137,-0.4422612031034483,-0.42929395163218387,-0.012967251471264409,White,332891.6136897108
365,15,767751,0.48398427,0.5066358,0.07680769,0.92319231,0.00813801,0.89936976,0.00043388,0.01455163,0.01504855,539321,-0.02265153,0.58367772,0.4065315,0.17714622,-0.19979775,-0.02081647310344826,0.12518715836781605,-0.1460036314712643,Hispanic,2375259.5942103993
366,16,766440,0.57308146,0.4119961,0.12810912,0.87189088,0.04083986,0.81045283,0.00291477,0.02056341,0.02503296,575002,0.16108536,0.66935858,0.31525674,0.35410184,-0.19301648,0.1629204168965518,0.30214277836781617,-0.13922236147126435,Hispanic,9446340.583691588
367,17,767351,0.47196715,0.5072591,0.61837109,0.38162891,0.06589225,0.19881127,0.00278827,0.09528704,0.02682505,572040,-0.03529195,0.49071051,0.48739876,0.00331175,-0.0386037,-0.033456893103448244,-0.04864731163218391,0.01519041852873567,White,2079366.9824276003
368,18,766954,0.75510616,0.23124372,0.11804068,0.88195932,0.44233399,0.38313237,0.00300083,0.05732721,0.02366516,568177,0.52386244,0.8102133,0.17840777,0.63180553,-0.10794309,0.5256974968965517,0.5798464683678162,-0.0541489714712645,Black,12809132.516094394
369,19,767255,0.49723666,0.47502663,0.51557826,0.48442174,0.11928623,0.16176698,0.00203561,0.18374031,0.02403275,588031,0.02221003,0.52775786,0.45474997,0.07300789,-0.05079786,0.024045086896551708,0.02104882836781611,0.0029962585287356056,White,10923329.006323604
370,20,767280,0.62590194,0.3591186,0.19450525,0.80549475,0.07804182,0.70537644,0.00259186,0.02077453,0.02898411,580663,0.26678334,0.68130973,0.30360638,0.37770335,-0.11092001,0.2686183968965517,0.32574428836781605,-0.057125891471264324,Hispanic,15543959.177981224
371,21,767450,0.39908724,0.58728767,0.5166297,0.4833703,0.07177292,0.35024018,0.0038618,0.04710023,0.02810806,583925,-0.18820043,0.42041791,0.56383416,-0.14341625,-0.04478418,-0.1863653731034483,-0.19537531163218388,0.009009938528735571,White,2269538.545594552
372,22,766323,0.54153739,0.42529682,0.19436451,0.80563549,0.22450695,0.32133018,0.00160248,0.25843405,0.01962034,570989,0.11624057,0.61424496,0.37311499,0.24112997,-0.1248894,0.11807562689655171,0.18917090836781605,-0.07109528147126434,Hispanic,19000777.045849092
373,23,767424,0.24086667,0.74943632,0.35780589,0.64219411,0.04474481,0.56874594,0.00223446,0.01654756,0.02400472,557182,-0.50856965,0.27856267,0.70791394,-0.42935127,-0.07921838,-0.5067345931034484,-0.48131033163218384,-0.02542426147126451,Hispanic,52305.84110568703
374,24,766229,0.53628954,0.44249073,0.53044396,0.46955604,0.14646735,0.2067383,0.00184123,0.1006073,0.02424692,620780,0.09379881,0.57719121,0.40769803,0.16949318,-0.07569437,0.09563386689655168,0.11753411836781605,-0.021900251471264377,White,17323267.80110325
375,25,766086,0.27708093,0.71215804,0.69767742,0.30232258,0.08511555,0.16156278,0.00190367,0.02755236,0.03028231,589387,-0.43507711,0.29016066,0.69533659,-0.40517593,-0.02990118,-0.4332420531034483,-0.4571349916321839,0.023892938528735606,White,208945.70868183076
376,26,767288,0.27258301,0.71622039,0.72014788,0.27985212,0.06355974,0.14055868,0.00195851,0.03969191,0.03733476,576969,-0.44363738,0.28054673,0.70456486,-0.42401813,-0.01961925,-0.4418023231034483,-0.4759771916321838,0.034174868528735546,White,379444.6934639239
377,27,767198,0.23938758,0.75201299,0.53070723,0.46929277,0.07367995,0.360415,0.00111923,0.01773369,0.02409079,586116,-0.51262541,0.2633402,0.72448463,-0.46114443,-0.05148098,-0.5107903531034483,-0.5131034916321838,0.002313138528735513,White,166670.2947783194
378,28,766965,0.42198708,0.57089612,0.12703571,0.87296429,0.00994082,0.84999092,0.0008637,0.00704531,0.01528624,545327,-0.14890904,0.5110334,0.47861345,0.03241995,-0.18132899,-0.14707398310344827,-0.019539111632183935,-0.12753487147126433,Hispanic,151840.7041087773
379,29,766434,0.52760358,0.46032202,0.17187248,0.82812752,0.14010666,0.64581382,0.00151309,0.04008147,0.02816159,551851,0.06728156,0.58556466,0.40243733,0.18312733,-0.11584577,0.06911661689655169,0.13116826836781606,-0.06205165147126438,Hispanic,10583730.668378111
380,30,766658,0.7219504,0.26223721,0.17071115,0.82928885,0.4596472,0.32214017,0.00152142,0.04276036,0.02661491,554088,0.45971319,0.77026281,0.21807591,0.5521869,-0.09247371,0.4615482468965517,0.500227838367816,-0.0386795914712643,Black,7517491.643093852
381,31,767161,0.35821595,0.6290923,0.53013827,0.46986173,0.19480467,0.21902417,0.00859897,0.03592966,0.03090952,573092,-0.27087635,0.39245487,0.58845281,-0.19599794,-0.07487841,-0.2690412931034483,-0.24795700163218395,-0.021084291471264373,White,628518.6094706857
382,32,766642,0.54844626,0.42686463,0.32070243,0.67929757,0.19343867,0.38635259,0.00161989,0.08738963,0.0302566,569793,0.12158163,0.59602696,0.38808802,0.20793894,-0.08635731,0.12341668689655166,0.1559798783678161,-0.03256319147126444,Hispanic,15140489.79433227
383,33,766976,0.57770426,0.39262864,0.22913794,0.77086206,0.1334568,0.51086732,0.00186786,0.11759233,0.03184722,566423,0.18507562,0.64886422,0.33607663,0.31278759,-0.12771197,0.18691067689655172,0.2608285283678161,-0.07391785147126437,Hispanic,12576417.685453046
384,34,767030,0.45930819,0.5310087,0.19998519,0.80001481,0.02712461,0.74720952,0.00135226,0.01982204,0.018669,567197,-0.07170051,0.52613104,0.4604733,0.06565774,-0.13735825,-0.06986545310344827,0.01369867836781611,-0.08356413147126437,Hispanic,741954.1523786451
385,35,767372,0.5466931,0.4391734,0.28003319,0.71996681,0.11427612,0.54280587,0.00429579,0.05998991,0.03028322,568929,0.1075197,0.59257776,0.39066902,0.20190874,-0.09438904,0.10935475689655177,0.14994967836781606,-0.04059492147126429,Hispanic,4467687.402659195
386,36,767372,0.33144733,0.65572382,0.56857655,0.43142345,0.11017699,0.25083091,0.00175987,0.04883948,0.02754554,581292,-0.32427649,0.35156556,0.63308602,-0.28152046,-0.04275603,-0.32244143310344825,-0.3334795216321839,0.011038088528735689,White,1325958.7480625794
387,37,766517,0.72416167,0.25035672,0.5677092,0.4322908,0.08247134,0.224851,0.00240398,0.10907905,0.02425354,622301,0.47380495,0.74702866,0.23092692,0.51610174,-0.04229679,0.4756400068965517,0.4641426783678161,0.01149732852873566,White,12180166.249643898
388,38,766721,0.49399076,0.48603229,0.3075161,0.6924839,0.18834183,0.37124795,0.00189544,0.12673837,0.02751737,566624,0.00795847,0.53868447,0.44734447,0.09134,-0.08338153,0.009793526896551713,0.03938093836781607,-0.029587411471264348,Hispanic,13951252.29736759
389,1,818232,0.3391689,0.62846831,0.81006177,0.18993823,0.01692132,0.11866982,0.00913895,0.02868766,0.02132888,571291,-0.28929941,0.32037504,0.61929603,-0.29892099,0.00962158,-0.2874643531034483,-0.3508800516321839,0.0634156985287356,White,284849.8517972087
390,2,818197,0.24713308,0.72975884,0.83663347,0.16336653,0.00839648,0.09688905,0.00910859,0.01536344,0.03523512,564522,-0.48262576,0.24104483,0.71363859,-0.47259376,-0.010032,-0.4807907031034483,-0.5245528216321839,0.04376211852873559,White,41420.98618221204
391,3,817416,0.34951568,0.61941277,0.78054218,0.21945782,0.01459133,0.12973355,0.01866415,0.04200319,0.01889258,564719,-0.26989709,0.32795745,0.60787555,-0.2799181,0.01002101,-0.2680620331034482,-0.33187716163218395,0.06381512852873575,White,4380168.797116967
392,4,817771,0.61204922,0.35954119,0.67701866,0.32298134,0.02763669,0.1938289,0.02180206,0.06014091,0.02570732,623519,0.25250803,0.60493738,0.34871729,0.25622009,-0.00371206,0.25434308689655166,0.20426102836781604,0.05008205852873562,White,5028460.400470628
393,1,784563,0.42408323,0.56017517,0.73043461,0.26956539,0.15400094,0.04517632,0.00190339,0.04840331,0.02129135,615743,-0.13609194,0.42196902,0.55948407,-0.13751505,0.0014231100000000607,-0.13425688310344824,-0.18947411163218394,0.055217228528735694,White,546519.8052052213
394,2,784861,0.50489267,0.47862314,0.59969373,0.40030627,0.23993336,0.07126462,0.00406494,0.07428293,0.02254941,608619,0.02626953,0.51603162,0.46291704,0.05311458,-0.02684505,0.028104586896551757,0.0011555183678161121,0.026949068528735652,White,1861692.7853358136
395,3,785238,0.63661936,0.34628093,0.43324575,0.56675425,0.45277359,0.06540153,0.00371773,0.03938716,0.02278573,615429,0.29033843,0.65517466,0.32516774,0.33000692,-0.03966849,0.2921734868965517,0.27804785836781615,0.014125628528735577,Black,2394932.8727039522
396,4,784544,0.66880435,0.31258713,0.45727425,0.54272575,0.41029626,0.08090689,0.00174157,0.04065366,0.01856301,629316,0.35621722,0.68348856,0.30017992,0.38330864,-0.02709142,0.3580522768965518,0.33134957836781614,0.026702698528735656,Minority,887616.8390390144
397,5,783995,0.40769205,0.57818341,0.6876441,0.3123559,0.23206164,0.03931255,0.00120032,0.02376315,0.01770515,620667,-0.17049136,0.4112352,0.5709893,-0.1597541,-0.01073726,-0.16865630310344826,-0.21171316163218393,0.04305685852873566,White,373815.34524029907
398,6,784770,0.37761169,0.6062418,0.80634111,0.19365889,0.08707383,0.06434579,0.00120289,0.02305245,0.01941648,622667,-0.22863011,0.38501669,0.59550808,-0.21049139,-0.01813872,-0.22679505310344833,-0.2624504516321839,0.03565539852873558,White,476143.3600213556
399,7,784348,0.51630512,0.46246596,0.63797295,0.36202705,0.14787478,0.12567002,0.00225365,0.07243523,0.02206569,596809,0.05383916,0.54646108,0.43319123,0.11326985,-0.05943069,0.05567421689655166,0.06131078836781615,-0.005636571471264486,White,885440.1922920137
400,8,785050,0.72673879,0.23922957,0.53078226,0.46921774,0.11518174,0.16516256,0.00210191,0.1789345,0.01764809,625620,0.48750922,0.76294478,0.21521222,0.54773256,-0.06022334,0.4893442768965517,0.49577349836781615,-0.006429221471264436,White,22403931.424865942
401,9,784498,0.26854874,0.72013184,0.87194742,0.12805258,0.06362488,0.0240739,0.00092778,0.02013161,0.01755131,640237,-0.4515831,0.27850587,0.70695462,-0.42844875,-0.02313435,-0.44974804310344824,-0.4804078116321839,0.030659768528735663,White,293287.4254550826
402,10,784451,0.60194819,0.36240791,0.52710621,0.47289379,0.08608636,0.12912268,0.00200241,0.24660808,0.01467689,583298,0.23954028,0.65028716,0.32947187,0.32081529,-0.08127501,0.24137533689655172,0.2688562283678161,-0.027480891471264347,White,4430799.824282059
403,11,785075,0.63196774,0.33423545,0.44391621,0.55608379,0.19429165,0.20187881,0.00309214,0.1521131,0.0206546,586649,0.29773229,0.67533363,0.30571534,0.36961829,-0.071886,0.29956734689655173,0.3176592283678161,-0.018091881471264372,Minority,7233953.41407644
404,1,643077,0.63234241,0.32019255,0.90402721,0.09597279,0.01723224,0.02118853,0.00098764,0.02224099,0.0243669,524482,0.31214986,0.66086417,0.30673765,0.35412652,-0.04197666,0.3139849168965517,0.3021674583678161,0.011817458528735635,White,229828.51286648394
405,1,770766,0.53744521,0.42410668,0.77824551,0.22175449,0.02106462,0.09249672,0.00785809,0.05523209,0.04342603,607654,0.11333853,0.53671362,0.42774251,0.10897111,0.00436742,0.11517358689655172,0.05701204836781607,0.058161538528735644,White,380960.2748018988
